Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,WV,West Virginia,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,492,7.1,6.4,7.8,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,54,BO1,CAT1,PERSDOC2,RESP053,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,051",22.8,21.4,24.2,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,54,BO1,CAT1,PERSDOC2,RESP054,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,689",87,85.6,88.3,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,54,BO1,CAT1,_HCVU651,RESP046,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,420,13,11.7,14.4,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,54,BO1,CAT1,_HCVU651,RESP054,"(38.66551020200046, -80.71264013499967)"
2014,WI,Wisconsin,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"6,623",91.5,90.4,92.6,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,55,BO1,CAT1,HLTHPLN1,RESP046,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,408,8.5,7.4,9.7,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,55,BO1,CAT1,HLTHPLN1,RESP054,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"5,672",75.8,74.2,77.3,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,55,BO1,CAT1,PERSDOC2,RESP050,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,360,5.4,4.6,6.3,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,55,BO1,CAT1,PERSDOC2,RESP053,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,985,18.8,17.4,20.2,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,55,BO1,CAT1,PERSDOC2,RESP054,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,324",89.6,88.2,91,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,55,BO1,CAT1,_HCVU651,RESP046,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,379,10.4,9,11.8,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,55,BO1,CAT1,_HCVU651,RESP054,"(44.39319117400049, -89.81637074199966)"
2014,WY,Wyoming,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"5,847",84.9,83.1,86.7,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,56,BO1,CAT1,HLTHPLN1,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,542,15.1,13.3,16.9,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,56,BO1,CAT1,HLTHPLN1,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"4,673",61.7,59.5,63.9,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,56,BO1,CAT1,PERSDOC2,RESP050,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,505,7.8,6.7,8.9,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,56,BO1,CAT1,PERSDOC2,RESP053,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,208",30.5,28.3,32.7,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,56,BO1,CAT1,PERSDOC2,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,997",81.5,79.3,83.7,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,56,BO1,CAT1,_HCVU651,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,498,18.5,16.3,20.8,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,56,BO1,CAT1,_HCVU651,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,GU,Guam,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"2,036",75.2,72.6,77.8,160,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,66,BO1,CAT1,HLTHPLN1,RESP046,"(13.444304, 144.793731)"
2014,GU,Guam,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,475,24.8,22.2,27.5,161,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,66,BO1,CAT1,HLTHPLN1,RESP054,"(13.444304, 144.793731)"
2014,GU,Guam,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"1,324",48.8,46.1,51.6,250,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,66,BO1,CAT1,PERSDOC2,RESP050,"(13.444304, 144.793731)"
2014,GU,Guam,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,573,21.1,18.9,23.3,251,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,66,BO1,CAT1,PERSDOC2,RESP053,"(13.444304, 144.793731)"
2014,GU,Guam,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,612,30.1,27.4,32.8,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,66,BO1,CAT1,PERSDOC2,RESP054,"(13.444304, 144.793731)"
2014,GU,Guam,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,731",73.3,70.4,76.2,206,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,66,BO1,CAT1,_HCVU651,RESP046,"(13.444304, 144.793731)"
2014,GU,Guam,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,454,26.7,23.8,29.6,207,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,66,BO1,CAT1,_HCVU651,RESP054,"(13.444304, 144.793731)"
2014,PR,Puerto Rico,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"5,733",94.1,93.2,94.9,154,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,72,BO1,CAT1,HLTHPLN1,RESP046,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,250,6,5.1,6.8,155,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,72,BO1,CAT1,HLTHPLN1,RESP054,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"4,274",69.1,67.6,70.7,236,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,72,BO1,CAT1,PERSDOC2,RESP050,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,819,11.3,10.4,12.2,237,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,72,BO1,CAT1,PERSDOC2,RESP053,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,882,19.6,18.2,20.9,238,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,72,BO1,CAT1,PERSDOC2,RESP054,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,686",92.8,91.7,93.8,196,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,72,BO1,CAT1,_HCVU651,RESP046,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,237,7.3,6.2,8.3,197,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,72,BO1,CAT1,_HCVU651,RESP054,"(18.220833, -66.590149)"
2014,UW,All States and DC (median) **,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,51,87.6,,,161,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,98,BO1,CAT1,HLTHPLN1,RESP046,
2014,UW,All States and DC (median) **,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,51,12.5,,,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,98,BO1,CAT1,HLTHPLN1,RESP054,
2014,UW,All States and DC (median) **,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,51,70,,,251,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,98,BO1,CAT1,PERSDOC2,RESP050,
2014,UW,All States and DC (median) **,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,51,6.5,,,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,98,BO1,CAT1,PERSDOC2,RESP053,
2014,UW,All States and DC (median) **,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,51,23.3,,,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,98,BO1,CAT1,PERSDOC2,RESP054,
2014,UW,All States and DC (median) **,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,51,84.7,,,207,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,98,BO1,CAT1,_HCVU651,RESP046,
2014,UW,All States and DC (median) **,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,51,15.3,,,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,98,BO1,CAT1,_HCVU651,RESP054,
2014,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,53,87.6,,,161,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,99,BO1,CAT1,HLTHPLN1,RESP046,
2014,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,53,12.5,,,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,99,BO1,CAT1,HLTHPLN1,RESP054,
2014,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,53,69.9,,,251,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,99,BO1,CAT1,PERSDOC2,RESP050,
2014,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,53,6.6,,,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,99,BO1,CAT1,PERSDOC2,RESP053,
2014,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,53,23.3,,,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,99,BO1,CAT1,PERSDOC2,RESP054,
2014,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,84.7,,,207,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,99,BO1,CAT1,_HCVU651,RESP046,
2014,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,15.3,,,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,99,BO1,CAT1,_HCVU651,RESP054,
